Canal,Formato,Tienda,Marca,Genero,Tipo,Precio_Lista,Cantidad_Inventario,Cantidad_Ventas,Despacho
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,ROPA INTERIOR,549900.0,4.0,3.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,899900.0,1.0,1.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,999900.0,7.0,16.0,46.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1199900.0,18.0,3.0,33.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1299900.0,14.0,2.0,19.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1399900.0,4.0,0.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1549900.0,12.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1649900.0,7.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1699900.0,15.0,0.0,11.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,1999900.0,24.0,3.0,26.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,DIESEL ADULTO,MASCULINO,TENIS,2599900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,GOORIN BROS,MASCULINO,GORRO,259000.0,4.0,0.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,GOORIN BROS,MASCULINO,GORRO,269900.0,15.0,4.0,20.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,GOORIN BROS,MASCULINO,GORRO,299900.0,2.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,GOORIN BROS,MASCULINO,GORRO,359000.0,4.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,GOORIN BROS,MASCULINO,GORRO,375900.0,2.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BILLETERA,199900.0,3.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BILLETERA,249900.0,8.0,0.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BILLETERA,299900.0,15.0,0.0,11.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BILLETERA,349900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BILLETERA,399900.0,7.0,1.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,199900.0,8.0,1.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,249900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,399900.0,2.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,449900.0,5.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,549900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,BOLSO,599900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,CARTUCHERA,149900.0,13.0,0.0,24.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,CARTUCHERA,199900.0,1.0,0.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,CARTUCHERA,249900.0,35.0,1.0,36.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,CARTUCHERA,299900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,COSMETIQUERA,199900.0,13.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,COSMETIQUERA,249900.0,14.0,0.0,13.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,COSMETIQUERA,299900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,COSMETIQUERA,349900.0,2.0,0.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,ESTUCHE,99900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,ESTUCHE,199900.0,3.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,LLAVERO,59900.0,1.0,1.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,LONCHERA,339900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,LONCHERA,349900.0,13.0,0.0,9.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,LONCHERA,399900.0,4.0,0.0,7.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,LONCHERA,449900.0,2.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,MORRAL,399900.0,1.0,1.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,KIPLING,FEMENINO,MORRAL,599900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,149900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,179900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,249900.0,6.0,0.0,9.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BERMUDA,299900.0,3.0,1.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BUZO,219900.0,2.0,1.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,BUZO,399900.0,2.0,1.0,11.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISA,149900.0,4.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISA,249900.0,13.0,0.0,23.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISA,349900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,109900.0,1.0,0.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,119900.0,2.0,1.0,9.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,139900.0,24.0,10.0,45.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,149900.0,2.0,2.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,189900.0,6.0,2.0,15.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CAMISETA,229900.0,3.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,249900.0,8.0,3.0,15.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,299900.0,2.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,349900.0,9.0,2.0,21.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,CHAQUETA,549900.0,2.0,0.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,ENTERIZO,299900.0,3.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,149900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,249900.0,45.0,3.0,28.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,319900.0,1.0,1.0,8.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,349900.0,6.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,369900.0,3.0,0.0,8.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,FALDA,399900.0,2.0,3.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,GORRO,199900.0,1.0,2.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,129900.0,4.0,2.0,17.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,249900.0,4.0,0.0,9.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,299900.0,32.0,5.0,52.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,349900.0,42.0,5.0,51.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,399900.0,6.0,0.0,6.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,449900.0,14.0,1.0,22.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,JEAN,499900.0,12.0,1.0,12.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,79900.0,5.0,4.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,299900.0,1.0,0.0,6.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,449900.0,17.0,1.0,8.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,PANTALON,549900.0,4.0,2.0,6.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,POLO,199900.0,2.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,VESTIDO,199900.0,3.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,VESTIDO,299900.0,12.0,3.0,20.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,VESTIDO,319900.0,3.0,0.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,FEMENINO,VESTIDO,399900.0,10.0,0.0,8.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BERMUDA,399900.0,2.0,0.0,6.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,299900.0,3.0,1.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,349900.0,2.0,0.0,10.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,439900.0,2.0,1.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,449900.0,10.0,1.0,14.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,BUZO,469900.0,7.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISA,179900.0,4.0,0.0,7.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISA,229900.0,18.0,1.0,9.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISA,249900.0,1.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISA,299900.0,5.0,0.0,11.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISA,399900.0,2.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,34900.0,1.0,0.0,31.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,109900.0,16.0,3.0,26.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,119900.0,5.0,1.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,139900.0,49.0,7.0,64.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,149900.0,2.0,0.0,12.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,169900.0,4.0,3.0,13.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,179900.0,1.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,189900.0,39.0,2.0,76.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,209900.0,1.0,1.0,7.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,229900.0,3.0,1.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CAMISETA,299900.0,1.0,0.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CHAQUETA,399900.0,3.0,1.0,22.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CHAQUETA,449900.0,7.0,1.0,6.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CHAQUETA,549900.0,11.0,3.0,16.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,CHAQUETA,599900.0,18.0,2.0,17.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,149900.0,6.0,0.0,9.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,GORRO,199900.0,13.0,6.0,12.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,249900.0,1.0,0.0,34.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,349900.0,12.0,1.0,27.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,399900.0,14.0,3.0,40.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,JEAN,449900.0,12.0,0.0,28.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,PANTALON,79900.0,12.0,12.0,14.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,PANTALON,299900.0,1.0,0.0,14.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,PANTALON,349900.0,3.0,0.0,25.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,PANTALON,649900.0,5.0,1.0,19.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,169900.0,2.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,199900.0,101.0,11.0,52.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,229900.0,10.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,POLO,249900.0,29.0,2.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,SUDADERA,299900.0,13.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,SUDADERA,349900.0,16.0,3.0,21.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,SUDADERA,399900.0,19.0,1.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,TENIS,149900.0,20.0,3.0,24.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,TENIS,499900.0,34.0,2.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,MASCULINO,TENIS,549900.0,56.0,2.0,11.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,UNISEX,CAMISA,229900.0,4.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,UNISEX,PROTECCION,24900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,UNISEX,PROTECCION,99900.0,4.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MARITHE FRANCOIS GIRBAUD,UNISEX,TENIS,449900.0,25.0,2.0,13.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,FEMENINO,CAMISETA,300000.0,3.0,0.0,8.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,FEMENINO,ROPA INTERIOR,120000.0,2.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,MASCULINO,BUZO,950000.0,2.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,MASCULINO,CHAQUETA,650000.0,1.0,1.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,MASCULINO,JEAN,710000.0,1.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,MASCULINO,POLO,410000.0,1.0,0.0,5.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,BOLSO,780000.0,1.0,2.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,BOLSO,790000.0,1.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,BOLSO,810000.0,1.0,1.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,GORRO,285000.0,1.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,GORRO,320000.0,6.0,2.0,21.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,GORRO,340000.0,4.0,2.0,8.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,GORRO,350000.0,13.0,1.0,26.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,GORRO,360000.0,1.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,MONASTERY,UNISEX,GORRO,380000.0,10.0,4.0,22.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,FEMENINO,TENIS,419900.0,1.0,1.0,14.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,FEMENINO,TENIS,649900.0,3.0,0.0,7.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,FEMENINO,TENIS,689900.0,1.0,0.0,2.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,FEMENINO,TENIS,705900.0,12.0,0.0,13.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,BUZO,349900.0,1.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,529900.0,1.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,649900.0,6.0,3.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,679900.0,3.0,0.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,689900.0,5.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,705900.0,54.0,14.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,747900.0,3.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,779900.0,3.0,1.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,829900.0,3.0,0.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,MASCULINO,TENIS,869900.0,3.0,0.0,1.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,UNISEX,TENIS,204300.0,1.0,0.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,UNISEX,TENIS,539900.0,3.0,0.0,6.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,UNISEX,TENIS,874900.0,3.0,0.0,3.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NEW BALANCE,UNISEX,TENIS,939900.0,7.0,1.0,0.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NIKE,FEMENINO,TENIS,814950.0,7.0,0.0,7.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NIKE,MASCULINO,TENIS,270300.0,2.0,1.0,4.0
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,NIKE,MASCULINO,TENIS,554950.0,1.0,0.0,1.0
