Mes_Cierre,Codigo_Tienda,Tienda,Ciudad,Formato,Jefe_Zona,Target_Tasa_Recompra,Ticket_Promedio_3M,AUR_Neto_3M,Porcentaje_Descuento_3M,Tasa_Devolucion_Dinero_3M,Share_Bottoms_3M,Share_Tops_3M,Share_Calzado_3M,Share_Accesorios_3M,Share_MarcasPropias_3M,Share_Outlet_3M,Share_Femenino_3M,Share_Masculino_3M,UPT_3M,Penetracion_Bottoms_3M,Tasa_Outfit_Completo_3M,Tasa_Captura_HabeasData_3M,Tasa_Captura_Email_3M,Tasa_Captura_Celular_3M,Antiguedad_Promedio_Ponderada_3M
2025-12-01,BC4,BROKEN CHAINS PEREIRA,Pereira,,,0.0824,898063.99,696897.65,0.0243,0.0787,0.0269,0.0328,0.9151,0.0508,0.0941,0.0604,0.2326,0.3857,1.39,0.0481,0.0137,0.0997,0.1134,0.1168,0.0
2025-12-01,622,SUPERDRY PLAZA FABRICATO BELLO,Bello,Superdry,ACEVEDO GALLO CLARA INES,0.0814,442265.28,293041.3,0.2542,0.0986,0.0425,0.7263,0.1429,0.6277,1.0,0.4747,0.1611,0.8246,1.65,0.048,0.0203,0.0609,0.0793,0.0664,11.8
2025-12-01,149,PILATOS NUESTRO BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0813,396873.43,213870.68,0.487,0.0389,0.1055,0.3246,0.5133,0.1986,0.8954,0.847,0.1581,0.7929,1.93,0.1392,0.0464,0.1443,0.1598,0.1495,2.4
2025-12-01,213,NEW BALANCE DE MODA PRIME OUTLET LC 121,Medellín,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0812,428365.95,315263.09,0.472,0.0609,0.0246,0.0959,0.8441,0.0873,1.0,0.9534,0.4335,0.5106,1.42,0.0537,0.0141,0.1073,0.1215,0.113,4.6
2025-12-01,302,PILATOS PLAZA CENTRAL  BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0809,430032.07,195037.54,0.5701,0.0702,0.2187,0.3157,0.4123,0.2638,0.9628,0.9515,0.2525,0.7358,2.29,0.2941,0.0872,0.0933,0.1075,0.1034,16.0
2025-12-01,17P,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,Rionegro,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0796,550032.28,454298.81,0.1557,0.1204,0.006,0.175,0.7136,0.1565,0.6826,0.21,0.2598,0.552,1.36,0.0077,0.0038,0.1073,0.1149,0.1379,13.7
2025-12-01,146,PILATOS VIVA LC 143 ENVIGADO,Envigado,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0793,620299.16,435864.59,0.186,0.0581,0.0865,0.2174,0.6046,0.139,0.7506,0.1384,0.2053,0.6045,1.51,0.0832,0.0307,0.1121,0.1121,0.1266,45.2
2025-12-01,139,PILATOS VIVA VILLAVICENCIO,Villavicencio,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.0788,515070.07,372518.04,0.1277,0.0913,0.2421,0.2578,0.3608,0.1708,0.748,0.1973,0.1732,0.7409,1.47,0.1733,0.0469,0.1516,0.1588,0.1697,15.7
2025-12-01,15P,PILATOS UNICENTRO MEDELLIN,Medellín,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0784,424265.35,210798.51,0.4321,0.0474,0.2009,0.3502,0.379,0.2179,0.8761,0.8267,0.2328,0.7197,2.08,0.2373,0.1013,0.1424,0.1709,0.1709,33.1
2025-12-01,210,NEW BALANCE EL TESORO MEDELLIN,Medellín,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.0783,843699.2,718327.68,0.0748,0.0738,0.0099,0.0322,0.9425,0.0411,1.0,0.1471,0.3992,0.3851,1.27,0.0178,0.0009,0.1336,0.1541,0.1496,36.9
2025-12-01,07P,PILATOS PREMIUM SOPO,Sopó,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0779,435389.31,180023.7,0.604,0.0319,0.3669,0.2992,0.244,0.2722,0.9603,0.9844,0.254,0.7408,2.45,0.3058,0.0986,0.1328,0.163,0.169,105.3
2025-12-01,616,SUPERDRY PASEO VILLA DEL RIO BOGOTA,"Bogotá, D.C.",Superdry,,0.0769,444147.19,245234.65,0.4523,0.0452,0.0453,0.8583,0.0317,0.7608,1.0,0.8732,0.2138,0.7862,1.89,0.1,0.0611,0.05,0.0722,0.0556,16.3
2025-12-01,BC1,BROKEN CHAINS MEDELLIN,Medellín,,,0.0767,956004.19,736532.41,0.0204,0.0533,0.0244,0.0753,0.8753,0.0599,0.0756,0.0378,0.2253,0.3691,1.38,0.0505,0.0101,0.1086,0.1086,0.1237,0.0
2025-12-01,108,PILATOS GRAN ESTACION BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0752,711571.44,469650.67,0.1458,0.0781,0.2845,0.2205,0.4029,0.1977,0.7184,0.2011,0.2401,0.6648,1.62,0.2489,0.0504,0.1583,0.1669,0.177,33.8
2025-12-01,09P,PILATOS UNICO CALI,Cali,Pilatos,,0.0752,385715.23,170576.44,0.5768,0.0425,0.2004,0.3732,0.3509,0.2137,0.9297,0.9957,0.1953,0.7998,2.31,0.2509,0.0813,0.154,0.1817,0.1782,17.2
2025-12-01,147,PILATOS MAYORCA SABANETA,Sabaneta,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0751,466323.9,251185.05,0.4547,0.0493,0.1275,0.2746,0.534,0.1709,0.8565,0.8136,0.1933,0.7645,1.92,0.1556,0.0589,0.1118,0.139,0.1148,70.3
2025-12-01,718,SUPERDRY CAMPANARIO POPAYAN,Popayán,Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0749,491975.21,362381.74,0.1202,0.0362,0.0467,0.7371,0.1253,0.6913,1.0,0.1914,0.2333,0.758,1.41,0.0397,0.0066,0.1126,0.1159,0.1258,0.0
2025-12-01,666,KIPLING DE MODA PRIME OUTLET LC 152,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0745,306701.69,152950.45,0.5859,0.0267,0.0,0.0,0.0,1.0,1.0,0.9755,1.0,0.0,2.05,0.0,0.0,0.1832,0.2199,0.2251,11.5
2025-12-01,212,NEW BALANCE CARACOLI BUCARAMANGA,Floridablanca,NewBalance,SANTOS HERNANDEZ ANGELICA MARIA,0.0737,717566.37,590937.01,0.0839,0.0611,0.0096,0.0372,0.9309,0.0364,0.9995,0.2004,0.35,0.4539,1.28,0.0198,0.002,0.0456,0.0536,0.0476,43.0
2025-12-01,609,SUPERDRY VIVA LC 142 ENVIGADO,Envigado,Superdry,ACEVEDO GALLO CLARA INES,0.072,455808.51,328779.91,0.1365,0.0537,0.0474,0.6939,0.1484,0.5748,1.0,0.2063,0.1981,0.7736,1.46,0.0581,0.0227,0.1061,0.1237,0.1061,88.3
2025-12-01,112,PILATOS CHIPICHAPE CALI,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.0711,627518.47,406151.72,0.1441,0.0341,0.1975,0.2996,0.4184,0.166,0.7223,0.1246,0.1689,0.713,1.59,0.1594,0.0531,0.1755,0.1894,0.1732,8.8
2025-12-01,414,DIESEL SANTAFE MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0711,1841593.66,983415.12,0.1047,0.0513,0.3634,0.1441,0.3025,0.2545,1.0,0.2098,0.3353,0.6335,1.96,0.3152,0.0605,0.1858,0.1962,0.1921,146.2
2025-12-01,405,DIESEL GRAN ESTACION BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0709,1185658.18,790438.79,0.1746,0.1228,0.5038,0.2125,0.2353,0.1177,1.0,0.3384,0.2078,0.7755,1.63,0.4085,0.0775,0.2817,0.2887,0.2746,14.3
2025-12-01,113,PILATOS EL TESORO MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0705,728083.23,424758.28,0.138,0.0556,0.2455,0.271,0.3894,0.1831,0.6516,0.1669,0.1576,0.6959,1.8,0.1983,0.0706,0.1484,0.1594,0.1509,77.1
2025-12-01,630,SUPERDRY SAN NICOLAS RIONEGRO,Rionegro,Superdry,ACEVEDO GALLO CLARA INES,0.0705,496650.41,374100.31,0.1188,0.0218,0.0601,0.6787,0.1606,0.6344,1.0,0.2226,0.1897,0.8103,1.36,0.0747,0.023,0.1667,0.2069,0.1609,17.4
2025-12-01,623,SUPERDRY CARACOLI BUCARAMANGA,Floridablanca,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0703,375974.25,310397.34,0.1615,0.048,0.1333,0.5038,0.3023,0.3635,1.0,0.2571,0.1776,0.7655,1.26,0.1197,0.007,0.0493,0.0563,0.0634,2.4
2025-12-01,214,NEW BALANCE BUENAVISTA BARRANQUILLA,Barranquilla,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.07,738078.24,556931.1,0.0636,0.0423,0.0188,0.0549,0.8911,0.0663,0.9991,0.2064,0.3226,0.4333,1.38,0.0381,0.0069,0.0934,0.0969,0.09,46.4
2025-12-01,614,SUPERDRY PLAZA CENTRAL BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0697,348086.7,199771.5,0.541,0.0298,0.0481,0.8504,0.0172,0.6972,1.0,0.9847,0.1585,0.8415,1.77,0.1,0.0606,0.0909,0.1091,0.1152,27.0
2025-12-01,P13,PILATOS UNICO CALI 2,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.0687,376913.09,190943.79,0.5736,0.037,0.1295,0.3018,0.5257,0.1524,0.9432,0.9924,0.1533,0.832,2.03,0.2144,0.0461,0.1222,0.1423,0.1323,2.5
2025-12-01,605,SUPERDRY MAYORCA SABANETA,Sabaneta,Superdry,ACEVEDO GALLO CLARA INES,0.0685,408458.62,265240.31,0.3227,0.0452,0.0151,0.8231,0.0671,0.6703,1.0,0.5733,0.1842,0.8079,1.6,0.0194,0.0022,0.1015,0.121,0.1123,18.1
2025-12-01,224,NEW BALANCE PLAZA FABRICATO BELLO,Bello,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0673,688162.86,574920.87,0.0839,0.0519,0.004,0.0233,0.9546,0.0256,1.0,0.2235,0.4046,0.3721,1.26,0.0091,0.003,0.0485,0.0576,0.0455,14.6
2025-12-01,741,MFG IPIALES,Ipiales,MFG,HENAO LOPEZ MARIBEL,0.0667,304953.67,213752.57,0.174,0.0463,0.3297,0.4267,0.1697,0.2903,0.8303,0.2848,0.3501,0.5396,1.47,0.28,0.0533,0.08,0.0933,0.0933,0.0
2025-12-01,03P,PILATOS GRAN ESTACION 2 BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0659,586920.98,373847.36,0.1596,0.0816,0.237,0.3635,0.2788,0.267,0.7341,0.2851,0.1978,0.7259,1.65,0.2383,0.0622,0.1813,0.1813,0.1813,14.4
2025-12-01,411,DIESEL EL TESORO MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0656,1909667.6,942830.18,0.1279,0.0384,0.5071,0.1955,0.1446,0.2414,1.0,0.2379,0.2891,0.6813,2.09,0.4653,0.088,0.2431,0.2569,0.2847,184.4
2025-12-01,219,NEW BALANCE VIVA ENVIGADO,Envigado,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0655,781563.42,646202.28,0.0808,0.0548,0.0051,0.0268,0.9515,0.035,0.9996,0.1578,0.3398,0.4026,1.27,0.0146,0.0036,0.0874,0.0929,0.1002,39.9
2025-12-01,658,KIPLING TITAN PLAZA BOGOTA,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0651,454933.24,367372.87,0.1571,0.1299,0.0,0.0,0.0,1.0,1.0,0.3164,1.0,0.0,1.35,0.0,0.0,0.1554,0.1451,0.1606,6.6
2025-12-01,M07,MFG PLAZA FABRICATO BELLO,Bello,MFG,HENAO LOPEZ MARIBEL,0.0642,299537.75,171256.06,0.2156,0.0377,0.2409,0.5486,0.0686,0.2767,0.9548,0.2375,0.2135,0.735,1.8,0.2172,0.0936,0.0524,0.0861,0.0787,3.8
2025-12-01,225,NEW BALANCE FLORIDA PARQUE COMERCIAL,Medellín,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.0623,733822.26,592639.45,0.0944,0.0599,0.0009,0.0268,0.9614,0.0141,1.0,0.1979,0.3674,0.3919,1.32,0.0028,0.0,0.0499,0.0499,0.0499,16.4
2025-12-01,409,DIESEL CHIPICHAPE CALI,Cali,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0617,1307943.24,789199.65,0.141,0.0197,0.3615,0.1362,0.3685,0.1762,1.0,0.1944,0.1997,0.7626,1.69,0.3146,0.0506,0.2247,0.2528,0.2416,21.0
2025-12-01,211,NEW BALANCE MAYORCA SABANETA,Sabaneta,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.0608,669835.06,536135.45,0.1312,0.0732,0.0043,0.0337,0.9358,0.0345,1.0,0.3921,0.3557,0.3872,1.33,0.01,0.0,0.0574,0.0673,0.0599,26.9
2025-12-01,410,DIESEL UNICENTRO CALI,Cali,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0606,1202829.33,632184.72,0.1732,0.0312,0.4465,0.2531,0.2153,0.1531,1.0,0.2841,0.1574,0.8305,1.95,0.3274,0.0708,0.2124,0.2566,0.2035,8.7
2025-12-01,135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0604,738280.74,497233.24,0.1111,0.0329,0.0997,0.2528,0.5456,0.2166,0.7406,0.2618,0.2133,0.6772,1.54,0.1148,0.0281,0.1218,0.1335,0.1452,33.1
2025-12-01,613,SUPERDRY ARKADIA LC 255 MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0603,494556.4,323804.3,0.1308,0.0517,0.0154,0.7247,0.1434,0.6067,1.0,0.2304,0.2709,0.7168,1.61,0.0225,0.0096,0.0932,0.1061,0.1029,8.5
2025-12-01,619,SUPERDRY ARBOLEDA PEREIRA,Pereira,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0595,465686.57,341503.48,0.1086,0.0493,0.0574,0.6456,0.1934,0.5051,1.0,0.1981,0.1952,0.8008,1.44,0.0718,0.0144,0.1053,0.1148,0.1292,2.2
2025-12-01,222,NEW BALANCE MALL PLAZA CARTAGENA,Cartagena De Indias,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0594,680009.79,500292.92,0.0642,0.0574,0.0207,0.059,0.8747,0.0657,0.9991,0.2723,0.3026,0.5132,1.41,0.0291,0.0,0.1294,0.1294,0.1424,38.9
2025-12-01,617,SUPERDRY GRAN ESTACION BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0593,588203.58,391254.52,0.1387,0.0466,0.0715,0.7107,0.1197,0.6998,1.0,0.209,0.2075,0.7681,1.57,0.0709,0.0203,0.1182,0.1453,0.1284,30.3
2025-12-01,223,NEW BALANCE MALL PLAZA MANIZALES,Manizales,NewBalance,LLANOS GIRALDO ERIKA MARCELA,0.0592,661208.43,556178.94,0.1164,0.0603,0.0065,0.0552,0.9167,0.0547,1.0,0.2478,0.3667,0.483,1.26,0.0172,0.0,0.0858,0.1009,0.118,29.6
2025-12-01,406,DIESEL ANDINO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0588,1484928.2,992049.49,0.1219,0.0439,0.596,0.1236,0.1517,0.1928,1.0,0.196,0.3182,0.6622,1.56,0.5899,0.0317,0.2452,0.2558,0.2495,31.7
2025-12-01,407,DIESEL EL RETIRO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0588,1679976.0,769334.8,0.1156,0.0731,0.5867,0.2131,0.0753,0.2763,1.0,0.2696,0.3013,0.669,2.31,0.5918,0.0918,0.3776,0.3878,0.3878,103.9
2025-12-01,M05,MFG MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",MFG,HENAO LOPEZ MARIBEL,0.0584,406650.63,246895.03,0.1521,0.0379,0.5254,0.3378,0.0646,0.2313,0.9564,0.2548,0.2728,0.6966,1.71,0.4941,0.1353,0.1529,0.1588,0.1412,26.4
2025-12-01,M09,MFG CHIPICHAPE CALI,Cali,MFG,HENAO LOPEZ MARIBEL,0.0569,346260.14,211097.19,0.1467,0.0464,0.4329,0.4168,0.0676,0.2378,0.9552,0.1945,0.3431,0.6229,1.73,0.3525,0.1223,0.1007,0.1223,0.0863,11.7
2025-12-01,655,KIPLING EL TESORO MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0567,533309.4,390403.19,0.159,0.0394,0.0,0.0,0.0,1.0,1.0,0.235,1.0,0.0,1.42,0.0,0.0,0.2069,0.2308,0.2149,71.6
2025-12-01,121,PILATOS TITAN PLAZA BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0566,566361.2,376196.12,0.1857,0.0699,0.2203,0.3413,0.362,0.257,0.6132,0.1995,0.2382,0.6788,1.59,0.2044,0.0659,0.1451,0.1604,0.1495,32.2
2025-12-01,615,SUPERDRY NUESTRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0564,487462.12,264448.2,0.4347,0.0078,0.0348,0.8336,0.0462,0.7384,1.0,0.868,0.1827,0.8173,1.87,0.0737,0.0415,0.1106,0.1152,0.1152,30.8
2025-12-01,132,PILATOS SANTAFE MEDELLIN,Medellín,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0561,707333.92,456807.37,0.1141,0.052,0.1233,0.2401,0.5455,0.1582,0.5988,0.1212,0.2281,0.5927,1.62,0.1296,0.0419,0.1165,0.1296,0.1322,94.2
2025-12-01,151,PILATOS ACCESORIOS VIVA ENVIGADO,Envigado,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0561,609541.4,516116.36,0.1487,0.0474,0.0,0.0601,0.8255,0.1226,0.5996,0.0981,0.2796,0.4896,1.24,0.0,0.0,0.0684,0.0773,0.0596,63.7
2025-12-01,626,SUPERDRY CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0538,344178.2,184920.3,0.5779,0.0453,0.1162,0.7515,0.0147,0.6549,1.0,0.9958,0.187,0.813,1.93,0.2041,0.0776,0.1143,0.151,0.1388,8.0
2025-12-01,602,SUPERDRY EL TESORO MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.053,503653.59,351576.37,0.126,0.049,0.0456,0.8021,0.0711,0.6726,1.0,0.2412,0.2205,0.7686,1.5,0.0651,0.0186,0.1953,0.2093,0.1953,16.3
2025-12-01,M06,MFG VIVA BARRANQUILLA,Barranquilla,MFG,HENAO LOPEZ MARIBEL,0.0523,407672.13,218354.3,0.1586,0.0109,0.5432,0.3328,0.0426,0.2151,0.9741,0.1429,0.2197,0.7393,1.89,0.4468,0.1064,0.1809,0.2074,0.2181,16.8
2025-12-01,422,DIESEL OUTLET MAYORCA SABANETA,Sabaneta,Diesel,ACEVEDO GALLO CLARA INES,0.0517,931189.68,580841.09,0.417,0.0197,0.2592,0.2196,0.4255,0.1826,1.0,0.7169,0.1693,0.7859,1.63,0.2116,0.0529,0.0794,0.0952,0.0847,2.9
2025-12-01,664,KIPLING LA QUINTA BUCARAMANGA,Bucaramanga,Kipling,HERNANDEZ TELLEZ SANDRA PAOLA,0.0517,501935.58,367960.3,0.1658,0.0477,0.0,0.0,0.0,1.0,1.0,0.2523,1.0,0.0,1.42,0.0,0.0,0.1692,0.1692,0.1641,54.7
2025-12-01,746,PILATOS PRIMAVERA URBANA VILLAVICENCIO,Villavicencio,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.0513,813719.31,465747.24,0.207,0.006,0.3399,0.1429,0.3961,0.1669,0.7576,0.265,0.086,0.8572,1.76,0.2414,0.046,0.1954,0.1839,0.2184,0.0
2025-12-01,221,NEW BALANCE NQS MALLPLAZA BOGOTA,"Bogotá, D.C.",NewBalance,RAMIREZ BALVIN VICTOR MANUEL,0.0506,843489.44,629215.91,0.0619,0.0547,0.0097,0.041,0.9327,0.043,0.9992,0.1627,0.4059,0.4126,1.41,0.0198,0.0054,0.0757,0.0757,0.0775,34.9
2025-12-01,148,PILATOS ARKADIA LC 175 MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0498,524603.41,401753.24,0.1187,0.0744,0.0568,0.236,0.5301,0.2508,0.5913,0.1215,0.1923,0.6322,1.37,0.0661,0.0207,0.0785,0.0744,0.0868,11.2
2025-12-01,P04,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0463,608333.39,517730.55,0.1155,0.0425,0.0114,0.034,0.8593,0.1009,0.5714,0.0987,0.3306,0.3771,1.23,0.0125,0.0,0.0542,0.0625,0.0542,5.7
2025-12-01,412,DIESEL SANDIEGO MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0435,1073214.41,781913.36,0.1748,0.0126,0.0802,0.1253,0.6028,0.2157,1.0,0.2276,0.1953,0.698,1.4,0.0637,0.0294,0.1373,0.1275,0.1569,55.2
2025-12-01,601,SUPERDRY TITAN PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0423,492788.28,353708.66,0.1605,0.0508,0.0538,0.7226,0.1345,0.6979,1.0,0.2133,0.1646,0.8217,1.46,0.068,0.034,0.165,0.1893,0.1505,19.0
2025-12-01,624,SUPERDRY NQS MALL PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0398,554774.39,369198.45,0.1713,0.0156,0.0253,0.8201,0.0681,0.7312,1.0,0.3837,0.1219,0.8735,1.53,0.037,0.0159,0.1164,0.1164,0.127,9.8
2025-12-01,669,KIPLING CENTRO COMERCIAL EL EDÉN,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0394,221911.03,134632.22,0.5834,0.0183,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.68,0.0,0.0,0.1172,0.1241,0.1034,6.6
2025-12-01,483,DIESEL TITAN PLAZA BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0377,1190449.45,597823.96,0.2283,0.036,0.3836,0.191,0.2895,0.2415,1.0,0.2722,0.1665,0.8094,2.07,0.3478,0.087,0.1304,0.1478,0.1565,3.8
2025-12-01,668,KIPLING SANTAFE MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0346,480864.01,380252.46,0.1733,0.0383,0.0,0.0,0.0,1.0,1.0,0.2338,1.0,0.0,1.31,0.0,0.0,0.1518,0.179,0.1518,31.2
2025-12-01,423,DIESEL PARQUE LA COLINA BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0318,1558318.23,781484.96,0.1326,0.0235,0.6119,0.1407,0.1591,0.1467,1.0,0.2127,0.212,0.7719,2.05,0.5119,0.0536,0.2321,0.2321,0.2619,23.1
2025-12-01,335,PILATOS OUTLET AMERICAS 2 BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0288,607284.94,191287.65,0.6296,0.0151,0.2294,0.3663,0.3297,0.3286,0.911,0.9902,0.2413,0.7313,3.2,0.2639,0.1115,0.1115,0.1338,0.1115,1.3
2025-12-01,606,SUPERDRY OVIEDO MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0276,522792.82,347026.27,0.1314,0.0384,0.0562,0.7844,0.0652,0.6383,1.0,0.3458,0.1662,0.8338,1.58,0.0779,0.0195,0.1623,0.1623,0.1753,3.8
2025-12-01,M08,MFG BUENAVISTA BARRANQUILLA,Barranquilla,MFG,HENAO LOPEZ MARIBEL,0.0268,323611.44,193711.07,0.1865,0.0211,0.4618,0.4109,0.0432,0.1721,0.9568,0.1723,0.2261,0.7184,1.7,0.4118,0.1118,0.1941,0.1882,0.2176,5.3
2025-12-01,618,SUPERDRY EL RETIRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0116,629808.63,390481.35,0.1381,0.021,0.0239,0.8111,0.0298,0.8137,1.0,0.144,0.0892,0.9108,1.66,0.043,0.0215,0.1613,0.1505,0.1505,39.9
2025-12-01,611,SUPERDRY SANTAFE LC 240 BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0104,479875.74,390866.53,0.1539,0.0301,0.025,0.9052,0.024,0.798,1.0,0.325,0.1713,0.8287,1.27,0.0297,0.0,0.0594,0.0594,0.0693,4.2
2025-11-01,713,PILATOS ARAUCA,Arauca,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.2654,404714.24,259031.98,0.1778,0.0624,0.2107,0.4635,0.1779,0.2174,0.7015,0.2659,0.2343,0.7131,1.66,0.1148,0.033,0.3314,0.3702,0.3372,0.0
2025-11-01,730,PILATOS SANTA ROSA,Santa Rosa De Cabal,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.2577,454971.5,304256.31,0.2509,0.084,0.0749,0.2695,0.5859,0.1364,0.7825,0.3545,0.2621,0.608,1.58,0.0836,0.0372,0.2384,0.2539,0.2477,0.0
2025-11-01,P15,PILATOS NUESTRO ATLANTICO,Soledad,,ARNEDO GARCIA CARMEN ELISA,0.2517,179448.15,55526.91,0.4547,0.0011,0.213,0.3915,0.32,0.2133,0.8115,0.9998,0.2629,0.6668,3.23,0.3299,0.1503,0.0835,0.1065,0.0981,35.0
2025-11-01,726,PILATOS CABLE PLAZA MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.2346,400619.26,240891.46,0.5384,0.1087,0.0838,0.2842,0.5893,0.2099,0.8971,0.9092,0.2243,0.7351,1.8,0.1127,0.0408,0.1319,0.1511,0.1571,33.8
2025-11-01,172,PILATOS UNICENTRO YOPAL,Yopal,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.2105,419958.64,293863.51,0.124,0.0636,0.1921,0.4521,0.2148,0.2378,0.6874,0.2476,0.1885,0.7491,1.51,0.1299,0.0448,0.85,0.8481,0.8527,0.0
2025-11-01,131,PILATOS GRAN PLAZA IPIALES,Ipiales,Pilatos,PARRA NAVIA KAROL YESENIA,0.2045,631706.52,423760.42,0.1901,0.1103,0.0818,0.407,0.4066,0.3964,0.8055,0.3573,0.2222,0.6866,1.62,0.0796,0.0252,0.1379,0.1446,0.1419,32.4
2025-11-01,177,PILATOS ACCESORIOS CALLE 6 POPAYAN,Popayán,Pilatos,PARRA NAVIA KAROL YESENIA,0.2027,578560.65,353758.47,0.2253,0.0666,0.0048,0.1935,0.7296,0.0827,0.7657,0.3499,0.2757,0.6237,1.75,0.0049,0.0049,0.101,0.1108,0.1108,0.0
2025-11-01,727,PILATOS FUNDADORES MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1984,639579.41,441643.81,0.2163,0.0709,0.0632,0.2026,0.6473,0.1694,0.7522,0.2115,0.2958,0.5715,1.56,0.071,0.0289,0.1391,0.1559,0.1587,0.0
