Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas,Cantidad_Propuesta_Inventario
BROKEN CHAINS PEREIRA,ADIDAS,UNISEX,TENIS,"[534950.0, 569950.0)",13.0,0.1111111111111111,0.058823529411764705,5.0
BROKEN CHAINS PEREIRA,ADIDAS,UNISEX,TENIS,"[569950.0, 604950.0)",4.0,0.03418803418803419,0.058823529411764705,5.0
BROKEN CHAINS PEREIRA,ADIDAS,UNISEX,TENIS,"[639950.0, 674950.0)",32.0,0.27350427350427353,0.29411764705882354,26.0
BROKEN CHAINS PEREIRA,ADIDAS,UNISEX,TENIS,"[674950.0, 709950.0)",22.0,0.18803418803418803,0.47058823529411764,42.0
BROKEN CHAINS PEREIRA,ADIDAS,UNISEX,TENIS,"[744950.0, 779950.0)",8.0,0.06837606837606838,0.058823529411764705,5.0
BROKEN CHAINS PEREIRA,ADIDAS,UNISEX,TENIS,"[779950.0, 814950.0)",10.0,0.08547008547008547,0.058823529411764705,5.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",8.0,1.0,1.0,8.0
PILATOS ACCESORIOS VIVA ENVIGADO,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",7.0,1.0,1.0,7.0
PILATOS ARBOLEDA PEREIRA,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",6.0,1.0,1.0,6.0
PILATOS EL TESORO MEDELLIN,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",10.0,1.0,1.0,10.0
PILATOS MAYORCA SABANETA,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",1.0,1.0,1.0,1.0
PILATOS SANTAFE MEDELLIN,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",5.0,1.0,1.0,5.0
PILATOS VIVA LC 143 ENVIGADO,AHLI,UNISEX,FRAGANCIA,"[500000.0, 500100.0)",5.0,1.0,1.0,5.0
PILATOS OUTLET LA TORRE ITAGUI,ALPHASTYLE,UNISEX,PANTALON,"[1099900.0, 1105900.0)",2.0,0.5,1.0,2.0
PILATOS ACCESORIOS MALL PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[155900.0, 156300.0)",1.0,0.25,1.0,1.0
PILATOS ACCESORIOS PARQUE LA COLINA BOGO,ALPINESTARS,MASCULINO,GORRO,"[123300.0, 130700.0)",15.0,0.3409090909090909,0.3,10.0
PILATOS ACCESORIOS PARQUE LA COLINA BOGO,ALPINESTARS,MASCULINO,GORRO,"[130700.0, 138100.0)",2.0,0.045454545454545456,0.3,10.0
PILATOS ACCESORIOS PARQUE LA COLINA BOGO,ALPINESTARS,MASCULINO,GORRO,"[145500.0, 152900.0)",13.0,0.29545454545454547,0.1,4.0
PILATOS ACCESORIOS PARQUE LA COLINA BOGO,ALPINESTARS,MASCULINO,GORRO,"[152900.0, 160300.0)",5.0,0.11363636363636363,0.3,10.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",4.0,0.10810810810810811,0.2903225806451613,10.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",1.0,0.02702702702702703,0.06451612903225806,2.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,ALPINESTARS,MASCULINO,GORRO,"[145100.0, 151500.0)",1.0,0.02702702702702703,0.1935483870967742,7.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,ALPINESTARS,MASCULINO,GORRO,"[151500.0, 157900.0)",13.0,0.35135135135135137,0.2903225806451613,10.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,ALPINESTARS,MASCULINO,GORRO,"[157900.0, 164300.0)",6.0,0.16216216216216217,0.0967741935483871,3.0
PILATOS ACCESORIOS PUERTA DEL NORTE BELL,ALPINESTARS,MASCULINO,GORRO,"[164300.0, 170700.0)",10.0,0.2702702702702703,0.06451612903225806,2.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130900.0)",4.0,0.2222222222222222,0.4,6.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,ALPINESTARS,MASCULINO,GORRO,"[135900.0, 140900.0)",1.0,0.05555555555555555,0.05,1.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,ALPINESTARS,MASCULINO,GORRO,"[145900.0, 150900.0)",6.0,0.3333333333333333,0.3,4.0
PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,ALPINESTARS,MASCULINO,GORRO,"[155900.0, 160900.0)",3.0,0.16666666666666666,0.25,4.0
PILATOS ACCESORIOS VIVA ENVIGADO,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 129900.0)",2.0,0.15384615384615385,0.17391304347826086,2.0
PILATOS ACCESORIOS VIVA ENVIGADO,ALPINESTARS,MASCULINO,GORRO,"[129900.0, 133900.0)",4.0,0.3076923076923077,0.21739130434782608,2.0
PILATOS ACCESORIOS VIVA ENVIGADO,ALPINESTARS,MASCULINO,GORRO,"[145900.0, 149900.0)",1.0,0.07692307692307693,0.08695652173913043,1.0
PILATOS ACCESORIOS VIVA ENVIGADO,ALPINESTARS,MASCULINO,GORRO,"[149900.0, 153900.0)",2.0,0.15384615384615385,0.043478260869565216,0.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",6.0,0.1935483870967742,0.38095238095238093,12.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[134700.0, 139100.0)",2.0,0.06451612903225806,0.09523809523809523,3.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",2.0,0.06451612903225806,0.14285714285714285,4.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 152300.0)",1.0,0.03225806451612903,0.047619047619047616,1.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",12.0,0.3870967741935484,0.19047619047619047,6.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[156700.0, 161100.0)",2.0,0.06451612903225806,0.047619047619047616,1.0
PILATOS ARBOLEDA PEREIRA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",6.0,0.1935483870967742,0.09523809523809523,3.0
PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",5.0,0.22727272727272727,0.52,11.0
PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",2.0,0.09090909090909091,0.12,3.0
PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 152300.0)",5.0,0.22727272727272727,0.04,1.0
PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",6.0,0.2727272727272727,0.08,2.0
PILATOS ARRECIFE SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",4.0,0.18181818181818182,0.04,1.0
PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[121300.0, 126700.0)",5.0,0.12195121951219512,0.35714285714285715,11.0
PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[126700.0, 132100.0)",10.0,0.24390243902439024,0.35714285714285715,11.0
PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[148300.0, 153700.0)",5.0,0.12195121951219512,0.07142857142857142,2.0
PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[153700.0, 159100.0)",10.0,0.24390243902439024,0.14285714285714285,4.0
PILATOS BUENAVISTA BARRANQUILLA,ALPINESTARS,MASCULINO,GORRO,"[159100.0, 164500.0)",1.0,0.024390243902439025,0.07142857142857142,2.0
PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",1.0,0.058823529411764705,0.34210526315789475,6.0
PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 152300.0)",1.0,0.058823529411764705,0.02631578947368421,0.0
PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",5.0,0.29411764705882354,0.15789473684210525,3.0
PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[156700.0, 161100.0)",5.0,0.29411764705882354,0.07894736842105263,1.0
PILATOS BUENAVISTA MONTERIA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",5.0,0.29411764705882354,0.2631578947368421,4.0
PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",5.0,0.17857142857142858,0.32,8.0
PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",1.0,0.03571428571428571,0.24,6.0
PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[145100.0, 151500.0)",3.0,0.10714285714285714,0.08,2.0
PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[151500.0, 157900.0)",9.0,0.32142857142857145,0.2,5.0
PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[157900.0, 164300.0)",2.0,0.07142857142857142,0.04,1.0
PILATOS BUENAVISTA SANTA MARTA,ALPINESTARS,MASCULINO,GORRO,"[164300.0, 170700.0)",5.0,0.17857142857142858,0.12,3.0
PILATOS CABLE PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 128300.0)",1.0,0.25,0.4,2.0
PILATOS CABLE PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[135500.0, 137900.0)",2.0,0.5,0.4,2.0
PILATOS CABLE PLAZA MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[147500.0, 149924.0)",1.0,0.25,0.2,1.0
PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[129900.0, 133900.0)",2.0,0.18181818181818182,0.3,3.0
PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[149900.0, 153900.0)",2.0,0.18181818181818182,0.13333333333333333,1.0
PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[153900.0, 157900.0)",2.0,0.18181818181818182,0.26666666666666666,3.0
PILATOS CAMPANARIO POPAYAN,ALPINESTARS,MASCULINO,GORRO,"[165900.0, 169940.0)",4.0,0.36363636363636365,0.1,1.0
PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",9.0,0.32142857142857145,0.4642857142857143,13.0
PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",5.0,0.17857142857142858,0.17857142857142858,5.0
PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 152300.0)",5.0,0.17857142857142858,0.07142857142857142,2.0
PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",4.0,0.14285714285714285,0.14285714285714285,4.0
PILATOS CARACOLI BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",5.0,0.17857142857142858,0.03571428571428571,1.0
PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",9.0,0.34615384615384615,0.631578947368421,9.0
PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[134700.0, 139100.0)",1.0,0.038461538461538464,0.10526315789473684,2.0
PILATOS CARIBE PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",5.0,0.19230769230769232,0.2631578947368421,4.0
PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",7.0,0.25,0.7058823529411765,15.0
PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 152300.0)",5.0,0.17857142857142858,0.058823529411764705,1.0
PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",8.0,0.2857142857142857,0.058823529411764705,1.0
PILATOS CHIPICHAPE CALI,ALPINESTARS,MASCULINO,GORRO,"[156700.0, 161100.0)",1.0,0.03571428571428571,0.058823529411764705,1.0
PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 129900.0)",3.0,0.15,0.4444444444444444,7.0
PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[129900.0, 133900.0)",4.0,0.2,0.16666666666666666,3.0
PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 137900.0)",2.0,0.1,0.05555555555555555,1.0
PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[145900.0, 149900.0)",2.0,0.1,0.1111111111111111,2.0
PILATOS DORADA,ALPINESTARS,MASCULINO,GORRO,"[153900.0, 157900.0)",5.0,0.25,0.16666666666666666,3.0
PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[129900.0, 135900.0)",2.0,0.125,0.2,3.0
PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 153900.0)",2.0,0.125,0.16,2.0
PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[153900.0, 159900.0)",6.0,0.375,0.28,4.0
PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[159900.0, 165900.0)",1.0,0.0625,0.16,2.0
PILATOS EL TESORO MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[165900.0, 171900.0)",3.0,0.1875,0.04,1.0
PILATOS FUNDADORES MANIZALES,ALPINESTARS,MASCULINO,GORRO,"[159900.0, 159931.98)",1.0,1.0,1.0,1.0
PILATOS FUSAGASUGA,ALPINESTARS,MASCULINO,GORRO,"[137900.0, 140300.0)",3.0,0.6,0.6666666666666666,2.0
PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[121300.0, 126700.0)",5.0,0.14705882352941177,0.2222222222222222,6.0
PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[126700.0, 132100.0)",9.0,0.2647058823529412,0.2777777777777778,8.0
PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[132100.0, 137500.0)",1.0,0.029411764705882353,0.05555555555555555,2.0
PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 148300.0)",5.0,0.14705882352941177,0.05555555555555555,2.0
PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[148300.0, 153700.0)",3.0,0.08823529411764706,0.16666666666666666,5.0
PILATOS GRAN ESTACION BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[153700.0, 159100.0)",6.0,0.17647058823529413,0.2222222222222222,6.0
PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[123300.0, 130700.0)",7.0,0.14,0.3076923076923077,13.0
PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[138100.0, 145500.0)",2.0,0.04,0.038461538461538464,2.0
PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[145500.0, 152900.0)",2.0,0.04,0.11538461538461539,5.0
PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[152900.0, 160300.0)",19.0,0.38,0.3076923076923077,13.0
PILATOS GRAN PLAZA IPIALES,ALPINESTARS,MASCULINO,GORRO,"[167700.0, 175100.0)",12.0,0.24,0.19230769230769232,8.0
PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[112900.0, 118600.0)",1.0,0.1111111111111111,0.3333333333333333,1.0
PILATOS IPIALES,ALPINESTARS,MASCULINO,GORRO,"[164200.0, 169957.0)",1.0,0.1111111111111111,0.6666666666666666,1.0
PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[135900.0, 141300.0)",2.0,0.1111111111111111,0.23333333333333334,3.0
PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[141300.0, 146700.0)",1.0,0.05555555555555555,0.16666666666666666,2.0
PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[146700.0, 152100.0)",1.0,0.05555555555555555,0.06666666666666667,1.0
PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[152100.0, 157500.0)",6.0,0.3333333333333333,0.2,3.0
PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[157500.0, 162900.0)",1.0,0.05555555555555555,0.03333333333333333,0.0
PILATOS JARDIN PLAZA CALI,ALPINESTARS,MASCULINO,GORRO,"[168300.0, 173700.0)",2.0,0.1111111111111111,0.3,4.0
PILATOS LA HERRADURA TULUA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",2.0,0.2222222222222222,0.24,2.0
PILATOS LA HERRADURA TULUA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",3.0,0.3333333333333333,0.32,3.0
PILATOS LA HERRADURA TULUA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",4.0,0.4444444444444444,0.2,2.0
PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[126000.0, 133100.0)",1.0,0.1,0.25,2.0
PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[133100.0, 140200.0)",1.0,0.1,0.25,2.0
PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[168600.0, 175700.0)",1.0,0.1,0.25,2.0
PILATOS LLANOGRANDE PALMIRA,ALPINESTARS,MASCULINO,GORRO,"[182800.0, 189971.0)",3.0,0.3,0.25,2.0
PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[126700.0, 132100.0)",6.0,0.21428571428571427,0.4,6.0
PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[142900.0, 148300.0)",5.0,0.17857142857142858,0.05,1.0
PILATOS MALL PLAZA CARTAGENA,ALPINESTARS,MASCULINO,GORRO,"[153700.0, 159100.0)",5.0,0.17857142857142858,0.1,2.0
PILATOS MAYORCA SABANETA,ALPINESTARS,MASCULINO,GORRO,"[155900.0, 159300.0)",4.0,0.36363636363636365,0.4,4.0
PILATOS MAYORCA SABANETA,ALPINESTARS,MASCULINO,GORRO,"[159300.0, 162700.0)",3.0,0.2727272727272727,0.2,2.0
PILATOS MAYORCA SABANETA,ALPINESTARS,MASCULINO,GORRO,"[169500.0, 172900.0)",3.0,0.2727272727272727,0.4,4.0
PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[124000.0, 129100.0)",10.0,0.29411764705882354,0.3888888888888889,12.0
PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[129100.0, 134200.0)",6.0,0.17647058823529413,0.16666666666666666,5.0
PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[144400.0, 149500.0)",2.0,0.058823529411764705,0.05555555555555555,2.0
PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[149500.0, 154600.0)",4.0,0.11764705882352941,0.05555555555555555,2.0
PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[154600.0, 159700.0)",7.0,0.20588235294117646,0.16666666666666666,5.0
PILATOS MEGAMALL BUCARAMANGA,ALPINESTARS,MASCULINO,GORRO,"[159700.0, 164800.0)",1.0,0.029411764705882353,0.05555555555555555,2.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[124300.0, 130000.0)",18.0,0.46153846153846156,0.42857142857142855,15.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[141400.0, 147100.0)",3.0,0.07692307692307693,0.14285714285714285,5.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[152800.0, 158500.0)",6.0,0.15384615384615385,0.14285714285714285,5.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[158500.0, 164200.0)",3.0,0.07692307692307693,0.14285714285714285,5.0
PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[164200.0, 169957.0)",4.0,0.10256410256410256,0.14285714285714285,5.0
PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[155900.0, 159300.0)",6.0,0.25,0.5,10.0
PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[159300.0, 162700.0)",8.0,0.3333333333333333,0.07142857142857142,1.0
PILATOS PLAZA FABRICATO BELLO,ALPINESTARS,MASCULINO,GORRO,"[169500.0, 172900.0)",6.0,0.25,0.42857142857142855,9.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",10.0,0.30303030303030304,0.48148148148148145,16.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[139100.0, 143500.0)",1.0,0.030303030303030304,0.07407407407407407,2.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",3.0,0.09090909090909091,0.1111111111111111,4.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[147900.0, 152300.0)",4.0,0.12121212121212122,0.037037037037037035,1.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[152300.0, 156700.0)",8.0,0.24242424242424243,0.14814814814814814,5.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[156700.0, 161100.0)",3.0,0.09090909090909091,0.07407407407407407,2.0
PILATOS PORTAL DEL QUINDIO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[165500.0, 169944.0)",4.0,0.12121212121212122,0.037037037037037035,1.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",8.0,0.2962962962962963,0.3333333333333333,9.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",2.0,0.07407407407407407,0.1111111111111111,3.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[145100.0, 151500.0)",8.0,0.2962962962962963,0.2222222222222222,6.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[151500.0, 157900.0)",6.0,0.2222222222222222,0.1111111111111111,3.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[157900.0, 164300.0)",1.0,0.037037037037037035,0.1111111111111111,3.0
PILATOS PRIMAVERA URBANA VILLAVICENCIO,ALPINESTARS,MASCULINO,GORRO,"[164300.0, 170700.0)",1.0,0.037037037037037035,0.1111111111111111,3.0
PILATOS QUIBDO,ALPINESTARS,MASCULINO,GORRO,"[169900.0, 169933.98)",1.0,1.0,1.0,1.0
PILATOS SAN SILVESTRE BARRANCABERMEJA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 127300.0)",1.0,0.5,1.0,1.0
PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[123300.0, 130700.0)",2.0,0.1,0.4444444444444444,8.0
PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[130700.0, 138100.0)",1.0,0.05,0.1111111111111111,2.0
PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[145500.0, 152900.0)",7.0,0.35,0.16666666666666666,3.0
PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[152900.0, 160300.0)",6.0,0.3,0.19444444444444445,3.0
PILATOS SANTAFE MEDELLIN,ALPINESTARS,MASCULINO,GORRO,"[167700.0, 175100.0)",1.0,0.05,0.08333333333333333,1.0
PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 130300.0)",11.0,0.3235294117647059,0.42857142857142855,9.0
PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[139100.0, 143500.0)",1.0,0.029411764705882353,0.14285714285714285,3.0
PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[143500.0, 147900.0)",6.0,0.17647058823529413,0.2857142857142857,6.0
PILATOS TITAN PLAZA BOGOTA,ALPINESTARS,MASCULINO,GORRO,"[156700.0, 161100.0)",2.0,0.058823529411764705,0.07142857142857142,1.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 129900.0)",1.0,0.05263157894736842,0.25806451612903225,5.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[129900.0, 133900.0)",4.0,0.21052631578947367,0.0967741935483871,2.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[133900.0, 137900.0)",2.0,0.10526315789473684,0.12903225806451613,2.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[145900.0, 149900.0)",3.0,0.15789473684210525,0.12903225806451613,2.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[149900.0, 153900.0)",3.0,0.15789473684210525,0.0967741935483871,2.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[153900.0, 157900.0)",4.0,0.21052631578947367,0.1935483870967742,4.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[157900.0, 161900.0)",1.0,0.05263157894736842,0.06451612903225806,1.0
PILATOS UNICENTRO ARMENIA,ALPINESTARS,MASCULINO,GORRO,"[161900.0, 165940.0)",1.0,0.05263157894736842,0.03225806451612903,1.0
PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[125900.0, 132300.0)",8.0,0.2222222222222222,0.2903225806451613,10.0
PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[132300.0, 138700.0)",1.0,0.027777777777777776,0.22580645161290322,8.0
PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[145100.0, 151500.0)",10.0,0.2777777777777778,0.16129032258064516,5.0
PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[151500.0, 157900.0)",8.0,0.2222222222222222,0.16129032258064516,5.0
PILATOS UNICENTRO CALI,ALPINESTARS,MASCULINO,GORRO,"[157900.0, 164300.0)",3.0,0.08333333333333333,0.06451612903225806,2.0
