CodigoAlmacen,nombrealmacen,Marca,Genero,Tipo,f126_precio,Despacho
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,MORRAL,399900.0,6.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,MORRAL,419900.0,6.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,MORRAL,449900.0,10.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,MORRAL,489900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,PANTALON,279900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,PANTALON,309900.0,3.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,PANTALON,449900.0,23.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,PANTALON,469900.0,11.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,PANTALON,499900.0,44.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,POLO,199900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,POLO,249900.0,5.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,POLO,299900.0,143.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA DE BAÑO,199900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA DE BAÑO,299900.0,56.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA DE BAÑO,329900.0,6.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA DE BAÑO,349900.0,2.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA DE BAÑO,399900.0,2.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA INTERIOR,199900.0,6.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA INTERIOR,219900.0,3.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA INTERIOR,229900.0,24.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,ROPA INTERIOR,249900.0,10.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SANDALIAS,149950.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SANDALIAS,159900.0,11.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SANDALIAS,189900.0,35.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SANDALIAS,199900.0,12.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SANDALIAS,249900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SUDADERA,279900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SUDADERA,349900.0,2.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SUDADERA,399900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SUDADERA,449900.0,18.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,SUDADERA,499900.0,12.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,399900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,449900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,499900.0,3.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,549900.0,1.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,699900.0,2.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,849900.0,7.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,TENIS,999900.0,2.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,NO APLICA,MATERIAL DE EMPAQUE,1.0,20.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,NO APLICA,MATERIAL DE EMPAQUE,70.0,1138.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,NO APLICA,TARJETA REGALO,1.0,21.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,UNISEX,MATERIAL PUBLICITARIO,1.0,15.0
ML601,SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,UNISEX,MATERIAL PUBLICITARIO,8000.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,449900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,479900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,529900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,539900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,544900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,578900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,589900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,604900.0,45.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,629900.0,6.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,659900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,663900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,664900.0,15.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,676900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,688900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,705900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,729900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,939900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,994900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,FEMENINO,TENIS,999900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,MEDIAS,139900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,509900.0,6.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,529900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,544900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,569900.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,589900.0,6.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,597900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,604900.0,23.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,629900.0,16.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,649900.0,9.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,664900.0,22.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,705900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,709900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,724900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,739900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,849900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,899900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,909900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,939900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,959900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,969900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,994900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,1225900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,MASCULINO,TENIS,1299900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,NIÑO,TENIS,365900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,NIÑO,TENIS,379900.0,6.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,NIÑO,TENIS,439900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,NIÑO,TENIS,659900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,NIÑO,TENIS,679900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,539900.0,9.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,544900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,574900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,604900.0,15.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,664900.0,30.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,844900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,959900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,964900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,999900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,PILATOS,NO APLICA,MATERIAL DE EMPAQUE,,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,PILATOS,NO APLICA,MATERIAL DE EMPAQUE,70.0,120.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,349900.0,38.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,399900.0,130.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,449900.0,88.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,499900.0,37.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,549900.0,40.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,BUZO,599900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,159900.0,144.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,179900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,189900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,199900.0,70.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,219900.0,66.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,229900.0,66.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CAMISETA,249900.0,106.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,599900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,649900.0,12.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,699900.0,32.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,749900.0,24.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,799900.0,39.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,829900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,899900.0,15.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,949900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,CHAQUETA,1049900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,FALDA,399900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,FALDA,499900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,FALDA,599900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,GORRO,159900.0,12.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,GORRO,199900.0,10.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,JEAN,339900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,POLO,249900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SANDALIAS,149900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SANDALIAS,159900.0,27.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SANDALIAS,189900.0,34.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SANDALIAS,199900.0,7.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SANDALIAS,249900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SUDADERA,449900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,SUDADERA,499900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,TENIS,249900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,TENIS,499900.0,10.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,TENIS,599900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,199900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,309900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,349900.0,7.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,399900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,499900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,549900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,599900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,FEMENINO,VESTIDO,699900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BERMUDA,329900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BERMUDA,349900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BERMUDA,399900.0,38.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BILLETERA,129900.0,21.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BOLSO,159900.0,19.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BOLSO,199900.0,21.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BOLSO,399900.0,7.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BOLSO,449900.0,6.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,349900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,399900.0,85.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,449900.0,212.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,499900.0,42.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,549900.0,62.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,589900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,599900.0,161.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,299900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,349900.0,73.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,399900.0,18.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,449900.0,13.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,499900.0,13.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,699900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,139900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,159900.0,93.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,169900.0,101.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,179900.0,48.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,199900.0,103.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,219900.0,80.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,229900.0,43.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,249900.0,529.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISETA,299900.0,309.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CORREA,139900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CORREA,159900.0,7.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,549900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,599900.0,57.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,649900.0,17.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,699900.0,57.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,749900.0,93.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,779900.0,10.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,829900.0,3.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,899900.0,48.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,999900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CHAQUETA,1149900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ESTUCHE,149900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,GORRO,149900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,GORRO,159900.0,67.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,GORRO,169900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,GORRO,179900.0,19.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,JEAN,499900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MATERIAL PUBLICITARIO,25000.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,219900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,279900.0,7.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,299900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,349900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,399900.0,6.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,419900.0,13.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,449900.0,14.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,489900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,MORRAL,499900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,PANTALON,299900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,PANTALON,449900.0,28.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,PANTALON,469900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,PANTALON,499900.0,69.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,POLO,249900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,POLO,299900.0,220.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,POLO,329900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA DE BAÑO,239900.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA DE BAÑO,259000.0,1.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA DE BAÑO,299900.0,90.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA DE BAÑO,329900.0,12.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA DE BAÑO,349900.0,12.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA INTERIOR,199900.0,23.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA INTERIOR,229900.0,32.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,ROPA INTERIOR,249900.0,15.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SANDALIAS,149900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SANDALIAS,149950.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SANDALIAS,159900.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SANDALIAS,189900.0,60.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SANDALIAS,199900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SUDADERA,449900.0,24.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SUDADERA,499900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,SUDADERA,549900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,399900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,419900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,449900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,499900.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,549900.0,10.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,599900.0,11.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,649900.0,2.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,699900.0,8.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,849900.0,4.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,TENIS,999900.0,5.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,NO APLICA,MATERIAL DE EMPAQUE,1.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,NO APLICA,MATERIAL DE EMPAQUE,70.0,1787.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,NO APLICA,TARJETA REGALO,1.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,UNISEX,MATERIAL PUBLICITARIO,1.0,20.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,UNISEX,MATERIAL PUBLICITARIO,8000.0,30.0
ML602,SUPERDRY EL TESORO MEDELLIN,SUPERDRY,UNISEX,MATERIAL PUBLICITARIO,29900.0,1.0
ML605,SUPERDRY MAYORCA SABANETA,DIESEL ADULTO,MASCULINO,FRAGANCIA,424900.0,1.0
